"RowID"	"CASRN"	"DTXSID"	"Name"	"Structure_Source"	"SMILES_Original"	"Canonical_QSARr"	"Salt_Solvent"	"InChI_Code_QSARr"	"InChI Key_QSARr"	"LD50_mgkg"	"EPA_category"	"GHS_category"	"very_toxic"	"nontoxic"
"1039"	"168152-86-1"	"DTXSID30168521"	"(1,2,4)Triazolo(1,5-a)pyrimidine, 7-propyl-5-(1-pyrrolidinyl)-6-((2'-(1H-tetrazol-5-yl)(1,1'-biphenyl)4-yl)methyl)-"	"EPA_DSSTox"	"CCCC1=C(CC2=CC=C(C=C2)C2=CC=CC=C2C2=NNN=N2)C(=NC2=NC=NN12)N1CCCC1"	"CCCC1=C(CC2C=CC(=CC=2)C2C=CC=CC=2C2N=NNN=2)C(=NC2=NC=NN21)N1CCCC1"	"?"	"InChI=1S/C26H27N9/c1-2-7-23-22(25(34-14-5-6-15-34)29-26-27-17-28-35(23)26)16-18-10-12-19(13-11-18)20-8-3-4-9-21(20)24-30-32-33-31-24/h3-4,8-13,17H,2,5-7,14-16H2,1H3,(H,30,31,32,33)"	"ALPWHNOWURKVDX-UHFFFAOYSA-N"		"2"	"4"	"FALSE"	"FALSE"
"1040"	"168152-90-7"	"DTXSID70168525"	"(1,2,4)Triazolo(1,5-a)pyrimidin-5-amine, N-(2-(4-morpholinyl)ethyl)-7-propyl-6-((2'-(1H-tetrazol-5-yl)(1,1'-biphenyl)-4-yl)methyl)-"	"EPA_DSSTox"	"CCCC1=C(CC2=CC=C(C=C2)C2=CC=CC=C2C2=NNN=N2)C(NCCN2CCOCC2)=NC2=NC=NN12"	"CCCC1=C(CC2C=CC(=CC=2)C2C=CC=CC=2C2=NNN=N2)C(NCCN2CCOCC2)=NC2=NC=NN21"	"?"	"InChI=1S/C28H32N10O/c1-2-5-25-24(26(32-28-30-19-31-38(25)28)29-12-13-37-14-16-39-17-15-37)18-20-8-10-21(11-9-20)22-6-3-4-7-23(22)27-33-35-36-34-27/h3-4,6-11,19H,2,5,12-18H2,1H3,(H,29,30,31,32)(H,33,34,35,36)"	"YHTUPEKTSKCIPO-UHFFFAOYSA-N"		"2"	"4"	"FALSE"	"FALSE"
"1041"	"168152-94-1"	"DTXSID10168529"	"(1,2,4)Triazolo(1,5-a)pyrimidine, 5-(1-piperidinyl)-7-propyl-6-((2'-(1H-tetrazol-5-yl)(1,1'-biphenyl)-4-yl)methyl)-"	"EPA_DSSTox"	"CCCC1=C(CC2=CC=C(C=C2)C2=CC=CC=C2C2=NNN=N2)C(=NC2=NC=NN12)N1CCCCC1"	"CCCC1=C(CC2C=CC(=CC=2)C2C=CC=CC=2C2N=NNN=2)C(=NC2=NC=NN21)N1CCCCC1"	"?"	"InChI=1S/C27H29N9/c1-2-8-24-23(26(35-15-6-3-7-16-35)30-27-28-18-29-36(24)27)17-19-11-13-20(14-12-19)21-9-4-5-10-22(21)25-31-33-34-32-25/h4-5,9-14,18H,2-3,6-8,15-17H2,1H3,(H,31,32,33,34)"	"YGNZIYDTDDSIEA-UHFFFAOYSA-N"		"2"	"4"	"FALSE"	"FALSE"
"1042"	"168153-01-3"	"DTXSID00168533"	"(1,2,4)Triazolo(1,5-a)pyrimidin-5(1H)-one, 6-((4-(5-bromo-3-(1H-tetrazol-5-yl)-2-furanyl)phenyl)methyl)-7-propyl-"	"EPA_DSSTox"	"CCCC1=C(CC2=CC=C(C=C2)C2=C(C=C(Br)O2)C2=NNN=N2)C(=O)N=C2N=CNN12"	"CCCC1=C(CC2C=CC(=CC=2)C2OC(Br)=CC=2C2=NNN=N2)C(=O)N=C2N=CNN12"	"?"	"InChI=1S/C20H17BrN8O2/c1-2-3-15-13(19(30)24-20-22-10-23-29(15)20)8-11-4-6-12(7-5-11)17-14(9-16(21)31-17)18-25-27-28-26-18/h4-7,9-10H,2-3,8H2,1H3,(H,22,23,24,30)(H,25,26,27,28)"	"RBFOJUXCJSVZJC-UHFFFAOYSA-N"		"2"	"4"	"FALSE"	"FALSE"
"1043"	"2240-41-7"	"DTXSID20176933"	"Phosphonic acid, phenyl-, O,O-dimethyl ester"	"EPA_DSSTox"	"COP(=O)(OC)C1=CC=CC=C1"	"COP(=O)(OC)C1C=CC=CC=1"	"?"	"InChI=1S/C8H11O3P/c1-10-12(9,11-2)8-6-4-3-5-7-8/h3-7H,1-2H3"	"OXDOANYFRLHSML-UHFFFAOYSA-N"		"2"	"4"	"FALSE"	"FALSE"
"1044"	"2455-45-0"			"Public_CrossChecked"	"CCOP(=S)(CC)OCC"	"CCP(=S)(OCC)OCC"	"?"	"InChI=1S/C6H15O2PS/c1-4-7-9(10,6-3)8-5-2/h4-6H2,1-3H3"	"QYCVXOPKANTCLT-UHFFFAOYSA-N"		"2"	"4"	"FALSE"	"FALSE"
"1045"	"33156-84-2"			"Public_CrossChecked"	"COc1ccc(cc1)C1(O)N2CCN=C2c2ccccc12"	"COC1C=CC(=CC=1)C1(O)C2C=CC=CC=2C2=NCCN12"	"?"	"InChI=1S/C17H16N2O2/c1-21-13-8-6-12(7-9-13)17(20)15-5-3-2-4-14(15)16-18-10-11-19(16)17/h2-9,20H,10-11H2,1H3"	"HQICEQOCYAITRP-UHFFFAOYSA-N"		"2"	"4"	"FALSE"	"FALSE"
"1046"	"50335-03-0"	"DTXSID20891790"	"Chaetoglobosin A"	"EPA_DSSTox"	"[H][C@@]12O[C@]1(C)[C@@H](C)[C@@]1([H])[C@H](CC3=CNC4=CC=CC=C34)NC(=O)[C@]11C(=O)\C=C\C(=O)[C@H](O)\C(C)=C\[C@@H](C)C\C=C\[C@@]21[H]"	"CC12OC1C1C=CCC(C)C=C(C)C(=O)C(O)C=CC(=O)C31C(C(CC1=CNC4C=CC=CC=41)NC3=O)C2C |c:6,18,t:11|"	"?"	"InChI=1S/C32H36N2O5/c1-17-8-7-10-22-29-31(4,39-29)19(3)27-24(15-20-16-33-23-11-6-5-9-21(20)23)34-30(38)32(22,27)26(36)13-12-25(35)28(37)18(2)14-17/h5-7,9-14,16-17,19,22,24-25,27,29,33,35H,8,15H2,1-4H3,(H,34,38)/b10-7-,13-12-,18-14-"	"WWGGKMAHFLTHKU-BCSUKUKTSA-N"		"2"	"4"	"FALSE"	"FALSE"
"1047"	"50765-75-8"			"Public_CrossChecked"	"Cl.CC(C)=CCC(CCN1CCCCC1)(C#N)c1cccc2ccccc12"	"CC(C)=CCC(CCN1CCCCC1)(C#N)C1C=CC=C2C=CC=CC2=1"	"Cl"	"InChI=1S/C24H30N2/c1-20(2)13-14-24(19-25,15-18-26-16-6-3-7-17-26)23-12-8-10-21-9-4-5-11-22(21)23/h4-5,8-13H,3,6-7,14-18H2,1-2H3"	"CALIREOTOJOLDK-UHFFFAOYSA-N"		"2"	"4"	"FALSE"	"FALSE"
"1048"	"54941-76-3"	"DTXSID00203458"	"Methanone, (3,4-dichlorophenyl)(2-(1H-imidazol-2-yl)phenyl)-, monohydrochloride"	"EPA_DSSTox"	"Cl.ClC1=C(Cl)C=C(C=C1)C(=O)C1=CC=CC=C1C1=NC=CN1"	"O=C(C1C=CC=CC=1C1NC=CN=1)C1C=C(Cl)C(Cl)=CC=1"	"Cl"	"InChI=1S/C16H10Cl2N2O/c17-13-6-5-10(9-14(13)18)15(21)11-3-1-2-4-12(11)16-19-7-8-20-16/h1-9H,(H,19,20)"	"ACHPJLVVPZRCSF-UHFFFAOYSA-N"		"2"	"4"	"FALSE"	"FALSE"
"1049"	"54941-82-1"	"DTXSID30203461"	"1H-Imidazole, 1-(4-chlorobenzoyl)-2-phenyl-"	"EPA_DSSTox"	"ClC1=CC=C(C=C1)C(=O)N1C=CN=C1C1=CC=CC=C1"	"O=C(C1C=CC(Cl)=CC=1)N1C=CN=C1C1C=CC=CC=1"	"?"	"InChI=1S/C16H11ClN2O/c17-14-8-6-13(7-9-14)16(20)19-11-10-18-15(19)12-4-2-1-3-5-12/h1-11H"	"YUJCWKIOCRLJEG-UHFFFAOYSA-N"		"2"	"4"	"FALSE"	"FALSE"
"1050"	"6840-11-5"	"DTXSID10218533"	"Phosphonothioic acid, phenyl-, O,O-dimethyl ester"	"EPA_DSSTox"	"COP(=S)(OC)C1=CC=CC=C1"	"COP(=S)(OC)C1C=CC=CC=1"	"?"	"InChI=1S/C8H11O2PS/c1-9-11(12,10-2)8-6-4-3-5-7-8/h3-7H,1-2H3"	"ANZBDDNZDYFTOL-UHFFFAOYSA-N"		"2"	"4"	"FALSE"	"FALSE"
"1051"	"75272-39-8"	"DTXSID0042612"	"Nemonapride"	"EPA_DSSTox"		"CC1C(CCN1CC1C=CC=CC=1)NC(=O)C1C=C(Cl)C(=CC=1OC)NC"	"?"	"InChI=1S/C21H26ClN3O2/c1-14-18(9-10-25(14)13-15-7-5-4-6-8-15)24-21(26)16-11-17(22)19(23-2)12-20(16)27-3/h4-8,11-12,14,18,23H,9-10,13H2,1-3H3,(H,24,26)"	"KRVOJOCLBAAKSJ-UHFFFAOYSA-N"		"2"	"4"	"FALSE"	"FALSE"
"1052"	"100-03-8"	"DTXSID5024768"	"4-Chlorobenzenesulphinic acid"	"EPA_DSSTox"	"OS(=O)C1=CC=C(Cl)C=C1"	"OS(=O)C1C=CC(Cl)=CC=1"	"?"	"InChI=1S/C6H5ClO2S/c7-5-1-3-6(4-2-5)10(8)9/h1-4H,(H,8,9)"	"AOQYAMDZQAEDLO-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1053"	"101190-60-7"	"DTXSID20143766"	"9H-Purin-6-amine, 9-((2-fluorophenyl)methyl)-N-methyl-, hydrochloride"	"EPA_DSSTox"	"Cl.CNC1=C2N=CN(CC3=CC=CC=C3F)C2=NC=N1"	"CNC1=NC=NC2=C1N=CN2CC1C=CC=CC=1F"	"Cl"	"InChI=1S/C13H12FN5/c1-15-12-11-13(17-7-16-12)19(8-18-11)6-9-4-2-3-5-10(9)14/h2-5,7-8H,6H2,1H3,(H,15,16,17)"	"MZABAGHILOTTOD-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1054"	"10308-13-1"			"Public_CrossChecked"	"COc1cc2[C@@H]3C[C@H](C[C@H]4CCCCN34)OC(=O)C=Cc3ccc(O)c(c3)-c2cc1OC"	"COC1C=C2C3CC(CC4CCCCN43)OC(=O)C=CC3=CC(=C(O)C=C3)C2=CC=1OC |c:20|"	"?"	"InChI=1S/C26H29NO5/c1-30-24-14-19-20(15-25(24)31-2)22-13-18(12-17-5-3-4-10-27(17)22)32-26(29)9-7-16-6-8-23(28)21(19)11-16/h6-9,11,14-15,17-18,22,28H,3-5,10,12-13H2,1-2H3/b9-7-"	"WCZWUYYJZVBKDZ-CLFYSBASSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1055"	"106141-32-6"	"DTXSID40888824"	"Carbamic chloride, N-[5-(1,1-dimethylethyl)-1,3,4-thiadiazol-2-yl]-N-methyl-"	"EPA_DSSTox"	"CN(C(Cl)=O)C1=NN=C(S1)C(C)(C)C"	"CN(C(=O)Cl)C1=NN=C(S1)C(C)(C)C"	"?"	"InChI=1S/C8H12ClN3OS/c1-8(2,3)5-10-11-7(14-5)12(4)6(9)13/h1-4H3"	"HBHLQGBZOYCPHE-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1056"	"108288-02-4"	"DTXSID1073783"	"4-Pyridazineethanol, 3,6-dichloro-.beta.,.beta.-dimethyl-"	"EPA_DSSTox"	"CC(C)(CO)C1=C(Cl)N=NC(Cl)=C1"	"CC(C)(CO)C1C=C(Cl)N=NC=1Cl"	"?"	"InChI=1S/C8H10Cl2N2O/c1-8(2,4-13)5-3-6(9)11-12-7(5)10/h3,13H,4H2,1-2H3"	"JCUPTUDLHBGJHJ-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1057"	"1118-68-9"	"DTXSID6074336"	"Glycine, N,N-dimethyl-"	"EPA_DSSTox"	"CN(C)CC(O)=O"	"CN(C)CC(O)=O"	"?"	"InChI=1S/C4H9NO2/c1-5(2)3-4(6)7/h3H2,1-2H3,(H,6,7)"	"FFDGPVCHZBVARC-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1058"	"113702-02-6"			"Public_CrossChecked"	"COC12C[C@@H](CO)CN(C)[C@@H]1Cc1cn(c3cccc2c13)C(C)(C)C"	"CC(C)(C)N1C=C2CC3N(C)CC(CO)CC3(OC)C3=CC=CC1=C32"	"?"	"InChI=1S/C21H30N2O2/c1-20(2,3)23-12-15-9-18-21(25-5,10-14(13-24)11-22(18)4)16-7-6-8-17(23)19(15)16/h6-8,12,14,18,24H,9-11,13H2,1-5H3"	"KETJBQNQBMTLIF-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1059"	"115816-67-6"			"Public_CrossChecked"	"CCCOC(=O)C(C(=O)OCCC)=C1SC2C(S1)N(C)CCN2C"	"CN1CCN(C)C2SC(SC12)=C(C(=O)OCCC)C(=O)OCCC"	"?"	"InChI=1S/C16H26N2O4S2/c1-5-9-21-14(19)11(15(20)22-10-6-2)16-23-12-13(24-16)18(4)8-7-17(12)3/h12-13H,5-10H2,1-4H3"	"UOIDEMOWEJIQJA-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1060"	"119646-52-5"			"Public_CrossChecked"	"CN(CCNCc1cc(cc(Br)c1O)C(C)(C)C)CCNC(=O)c1nc(Cl)c(N)nc1N"	"CN(CCNC(=O)C1=NC(Cl)=C(N)N=C1N)CCNCC1=CC(=CC(Br)=C1O)C(C)(C)C"	"?"	"InChI=1S/C21H31BrClN7O2/c1-21(2,3)13-9-12(16(31)14(22)10-13)11-26-5-7-30(4)8-6-27-20(32)15-18(24)29-19(25)17(23)28-15/h9-10,26,31H,5-8,11H2,1-4H3,(H,27,32)(H4,24,25,29)"	"BOOGSGUHOOWQBH-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1061"	"1242-28-0"	"DTXSID40154238"	"3,5-Pyrazolidinedione, 1,2-bis(m-hydroxyphenyl)-4-butyl-"	"EPA_DSSTox"	"CCCCC1C(=O)N(N(C1=O)C1=CC(O)=CC=C1)C1=CC(O)=CC=C1"	"CCCCC1C(=O)N(C2=CC(O)=CC=C2)N(C2=CC(O)=CC=C2)C1=O"	"?"	"InChI=1S/C19H20N2O4/c1-2-3-10-17-18(24)20(13-6-4-8-15(22)11-13)21(19(17)25)14-7-5-9-16(23)12-14/h4-9,11-12,17,22-23H,2-3,10H2,1H3"	"VKZRALJXXAVKJL-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1062"	"128143-07-7"	"DTXSID20155824"	"1-Piperazinecarboximidamide, N-(3,4-dichlorophenyl)-4-(2-methoxyphenyl)-N'-(2-methylpropyl)-,monohydrochloride"	"EPA_DSSTox"	"Cl.COC1=CC=CC=C1N1CCN(CC1)C(\NC1=CC(Cl)=C(Cl)C=C1)=N/CC(C)C"	"COC1C=CC=CC=1N1CCN(CC1)/C(/NC1C=C(Cl)C(Cl)=CC=1)=N\CC(C)C"	"Cl"	"InChI=1S/C22H28Cl2N4O/c1-16(2)15-25-22(26-17-8-9-18(23)19(24)14-17)28-12-10-27(11-13-28)20-6-4-5-7-21(20)29-3/h4-9,14,16H,10-13,15H2,1-3H3,(H,25,26)"	"RBOMQXYVSYEKPG-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1063"	"132971-59-6"	"DTXSID20157883"	"Cytogenin"	"EPA_DSSTox"	"COC1=CC(O)=C2C(=O)OC(CO)=CC2=C1"	"COC1=CC2C=C(CO)OC(=O)C=2C(O)=C1"	"?"	"InChI=1S/C11H10O5/c1-15-7-2-6-3-8(5-12)16-11(14)10(6)9(13)4-7/h2-4,12-13H,5H2,1H3"	"CAWNOJXNAUEIGB-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1064"	"138069-52-0"	"DTXSID2043955"	"Ukrain"	"EPA_DSSTox"	"[OH-].[OH-].[OH-].C[N@+]1(CCNP(=S)(NCC[N@@+]2(C)CC3=C4OCOC4=CC=C3[C@H]3[C@@H](O)CC4=C(C=C5OCOC5=C4)[C@@H]23)NCC[N@@+]2(C)CC3=C4OCOC4=CC=C3[C@H]3[C@@H](O)CC4=C(C=C5OCOC5=C4)[C@@H]23)CC2=C3OCOC3=CC=C2[C@H]2[C@@H](O)CC3=C(C=C4OCOC4=C3)[C@@H]12"	"C[N+]1(CC2C3OCOC=3C=CC=2C2C1C1C=C3OCOC3=CC=1CC2O)CCNP(=S)(NCC[N+]1(C)CC2C3OCOC=3C=CC=2C2C1C1C=C3OCOC3=CC=1CC2O)NCC[N+]1(C)CC2C3OCOC=3C=CC=2C2C1C1C=C3OCOC3=CC=1CC2O"	"[OH-].[OH-].[OH-]"	"InChI=1S/C66H72N6O15PS/c1-70(25-43-37(4-7-49-64(43)85-31-76-49)58-46(73)16-34-19-52-55(82-28-79-52)22-40(34)61(58)70)13-10-67-88(89,68-11-14-71(2)26-44-38(5-8-50-65(44)86-32-77-50)59-47(74)17-35-20-53-56(83-29-80-53)23-41(35)62(59)71)69-12-15-72(3)27-45-39(6-9-51-66(45)87-33-78-51)60-48(75)18-36-21-54-57(84-30-81-54)24-42(36)63(60)72/h4-9,19-24,46-48,58-63,73-75H,10-18,25-33H2,1-3H3,(H3,67,68,69,89)/q+3"	"DZWOYVBKCHRHGV-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1065"	"1466-76-8"	"DTXSID4046999"	"2,6-Dimethoxybenzoic acid"	"EPA_DSSTox"	"COC1=CC=CC(OC)=C1C(O)=O"	"COC1=CC=CC(OC)=C1C(O)=O"	"?"	"InChI=1S/C9H10O4/c1-12-6-4-3-5-7(13-2)8(6)9(10)11/h3-5H,1-2H3,(H,10,11)"	"MBIZFBDREVRUHY-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1066"	"149246-67-3"	"DTXSID70164209"	"Pyrazolo(1,5-a)pyrimidin-7(4H)-one, 4-ethyl-2-(2-thienyl)-"	"EPA_DSSTox"	"CCN1C=CC(=O)N2N=C(C=C12)C1=CC=CS1"	"CCN1C=CC(=O)N2N=C(C=C21)C1=CC=CS1"	"?"	"InChI=1S/C12H11N3OS/c1-2-14-6-5-12(16)15-11(14)8-9(13-15)10-4-3-7-17-10/h3-8H,2H2,1H3"	"HRRZBYPYLUKEMM-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1067"	"1675-54-3"	"DTXSID6024624"	"Bisphenol A diglycidyl ether"	"EPA_DSSTox"	"CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1"	"CC(C)(C1C=CC(=CC=1)OCC1CO1)C1C=CC(=CC=1)OCC1CO1"	"?"	"InChI=1S/C21H24O4/c1-21(2,15-3-7-17(8-4-15)22-11-19-13-24-19)16-5-9-18(10-6-16)23-12-20-14-25-20/h3-10,19-20H,11-14H2,1-2H3"	"LCFVJGUPQDGYKZ-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1068"	"189624-86-0"			"Public_CrossChecked"	"Cl.Cl.COC(=O)C1C(C(C(=O)OC=C)=C(C)N[C@@]1(C)c1ccc(cc1)N1CCN(CC1)C(c1ccccc1)c1ccccc1)c1cccc(c1)[N+]([O-])=O"	"CC1=NC(C)(C(C(C1C(=O)OC=C)C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC)C1C=CC(=CC=1)N1CCN(CC1)C(C1C=CC=CC=1)C1C=CC=CC=1"	"Cl.Cl"	"InChI=1S/C41H42N4O6/c1-5-51-39(46)35-28(2)42-41(3,37(40(47)50-4)36(35)31-17-12-18-34(27-31)45(48)49)32-19-21-33(22-20-32)43-23-25-44(26-24-43)38(29-13-8-6-9-14-29)30-15-10-7-11-16-30/h5-22,27,35-38H,1,23-26H2,2-4H3"	"ZRZMLQZVIFIZMY-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1069"	"2019-05-8"			"Public_CrossChecked"	"CCCCC1C(=O)N(N(C1=O)c1ccc(cc1)S(C)(=O)=O)c1ccccc1"	"CCCCC1C(=O)N(C2C=CC(=CC=2)S(C)(=O)=O)N(C1=O)C1C=CC=CC=1"	"?"	"InChI=1S/C20H22N2O4S/c1-3-4-10-18-19(23)21(15-8-6-5-7-9-15)22(20(18)24)16-11-13-17(14-12-16)27(2,25)26/h5-9,11-14,18H,3-4,10H2,1-2H3"	"YAWBLMAKWZMRKS-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1070"	"20954-15-8"	"DTXSID50175136"	"Benzoic acid, p-(3-(3-(dimethylamino)propoxy)-1H-indazol-1-yl)-, butyl ester"	"EPA_DSSTox"	"CCCCOC(=O)C1=CC=C(C=C1)N1N=C(OCCCN(C)C)C2=CC=CC=C12"	"CN(C)CCCOC1=NN(C2C=CC=CC=21)C1C=CC(=CC=1)C(=O)OCCCC"	"?"	"InChI=1S/C23H29N3O3/c1-4-5-16-29-23(27)18-11-13-19(14-12-18)26-21-10-7-6-9-20(21)22(24-26)28-17-8-15-25(2)3/h6-7,9-14H,4-5,8,15-17H2,1-3H3"	"ZNHBGQCKVQVSPG-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1071"	"21709-39-7"			"Public_CrossChecked"	"Cc1nc(N)sc1C(=O)NCc1ccccc1"	"CC1N=C(N)SC=1C(=O)NCC1C=CC=CC=1"	"?"	"InChI=1S/C12H13N3OS/c1-8-10(17-12(13)15-8)11(16)14-7-9-5-3-2-4-6-9/h2-6H,7H2,1H3,(H2,13,15)(H,14,16)"	"CZIFOKIOABZOAY-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1072"	"23047-25-8"	"DTXSID2023220"	"Lofepramine"	"EPA_DSSTox"	"CN(CCCN1C2=CC=CC=C2CCC2=C1C=CC=C2)CC(=O)C1=CC=C(Cl)C=C1"	"CN(CCCN1C2=CC=CC=C2CCC2C=CC=CC1=2)CC(=O)C1C=CC(Cl)=CC=1"	"?"	"InChI=1S/C26H27ClN2O/c1-28(19-26(30)22-13-15-23(27)16-14-22)17-6-18-29-24-9-4-2-7-20(24)11-12-21-8-3-5-10-25(21)29/h2-5,7-10,13-16H,6,11-12,17-19H2,1H3"	"SAPNXPWPAUFAJU-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1073"	"26095-59-0"	"DTXSID0046357"	"Otilonium bromide"	"EPA_DSSTox"	"[Br-].CCCCCCCCOC1=CC=CC=C1C(=O)NC1=CC=C(C=C1)C(=O)OCC[N+](C)(CC)CC"	"CCCCCCCCOC1=CC=CC=C1C(=O)NC1C=CC(=CC=1)C(=O)OCC[N+](C)(CC)CC"	"[Br-]"	"InChI=1S/C29H42N2O4/c1-5-8-9-10-11-14-22-34-27-16-13-12-15-26(27)28(32)30-25-19-17-24(18-20-25)29(33)35-23-21-31(4,6-2)7-3/h12-13,15-20H,5-11,14,21-23H2,1-4H3/p+1"	"NQHNLNLJPDMBFN-UHFFFAOYSA-O"		"3"	"4"	"FALSE"	"FALSE"
"1074"	"30507-70-1"	"DTXSID60858786"	"Prodenialure B"	"EPA_DSSTox"	"C\C=C\C\C=C/CCCCCCCCOC(C)=O"	"CC=CCC=CCCCCCCCCOC(C)=O"	"?"	"InChI=1S/C16H28O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-18-16(2)17/h3-4,6-7H,5,8-15H2,1-2H3"	"ZZGJZGSVLNSDPG-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1075"	"30560-33-9"			"Public_CrossChecked"	"COP(=O)(NC(=O)C(Cl)Cl)SC"	"COP(=O)(NC(=O)C(Cl)Cl)SC"	"?"	"InChI=1S/C4H8Cl2NO3PS/c1-10-11(9,12-2)7-4(8)3(5)6/h3H,1-2H3,(H,7,8,9)"	"MANCWSUTQSBPSN-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1076"	"32654-41-4"			"Public_CrossChecked"	"Cl.Cc1ccnc(N)c1"	"CC1=CC(N)=NC=C1"	"Cl"	"InChI=1S/C6H8N2/c1-5-2-3-8-6(7)4-5/h2-4H,1H3,(H2,7,8)"	"ORLGLBZRQYOWNA-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1077"	"34580-64-8"	"DTXSID80188138"	"Acetic acid, ((1-(3-(trifluoromethyl)phenyl)-1H-pyrazolo(3,4-b)pyridin-3-yl)oxy)- (9CI)"	"EPA_DSSTox"	"OC(=O)COC1=NN(C2=C1C=CC=N2)C1=CC=CC(=C1)C(F)(F)F"	"OC(=O)COC1=NN(C2=NC=CC=C21)C1C=C(C=CC=1)C(F)(F)F"	"?"	"InChI=1S/C15H10F3N3O3/c16-15(17,18)9-3-1-4-10(7-9)21-13-11(5-2-6-19-13)14(20-21)24-8-12(22)23/h1-7H,8H2,(H,22,23)"	"OSBPZONQNBPENH-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1078"	"34580-69-3"			"Public_CrossChecked"	"Cl.FC(F)(F)c1cccc(c1)-n1nc(OCCN2CCCCCC2)c2cccnc12"	"FC(F)(F)C1C=C(C=CC=1)N1N=C(OCCN2CCCCCC2)C2C=CC=NC1=2"	"Cl"	"InChI=1S/C21H23F3N4O/c22-21(23,24)16-7-5-8-17(15-16)28-19-18(9-6-10-25-19)20(26-28)29-14-13-27-11-3-1-2-4-12-27/h5-10,15H,1-4,11-14H2"	"DPXRCERCUVACRU-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1079"	"34580-74-0"	"DTXSID70188142"	"Ethanol, 2-((1-(3-(trifluoromethyl)phenyl)-1H-pyrazolo(3,4-b)pyridin-3-yl)oxy)- (9CI)"	"EPA_DSSTox"	"OCCOC1=NN(C2=C1C=CC=N2)C1=CC=CC(=C1)C(F)(F)F"	"OCCOC1=NN(C2=NC=CC=C21)C1C=C(C=CC=1)C(F)(F)F"	"?"	"InChI=1S/C15H12F3N3O2/c16-15(17,18)10-3-1-4-11(9-10)21-13-12(5-2-6-19-13)14(20-21)23-8-7-22/h1-6,9,22H,7-8H2"	"IOLVNDULVQTBBV-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1080"	"34614-29-4"	"DTXSID90188184"	"1H-Pyrazolo(3,4-b)pyridine, 3-butoxy-1-(alpha,alpha,alpha-trifluoro-m-tolyl)-"	"EPA_DSSTox"	"CCCCOC1=NN(C2=C1C=CC=N2)C1=CC=CC(=C1)C(F)(F)F"	"CCCCOC1=NN(C2=NC=CC=C21)C1C=C(C=CC=1)C(F)(F)F"	"?"	"InChI=1S/C17H16F3N3O/c1-2-3-10-24-16-14-8-5-9-21-15(14)23(22-16)13-7-4-6-12(11-13)17(18,19)20/h4-9,11H,2-3,10H2,1H3"	"JYEZATRKDHFEPJ-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
"1081"	"34935-16-5"			"Public_CrossChecked"	"CC(C=O)C(=O)c1ccc(cc1)C1CCCCC1"	"CC(C=O)C(=O)C1=CC=C(C=C1)C1CCCCC1"	"?"	"InChI=1S/C16H20O2/c1-12(11-17)16(18)15-9-7-14(8-10-15)13-5-3-2-4-6-13/h7-13H,2-6H2,1H3"	"AHKVYNGYMYYIPI-UHFFFAOYSA-N"		"3"	"4"	"FALSE"	"FALSE"
