id,smiles,epa,0_x,1_x,2_x,3_x,mlp prediction,0_y,1_y,2_y,3_y,rnn prediction,0,1,2,3,cnn prediction
molid4840,O=C1c2ccccc2C(=O)c2c(NCCO)ccc(NCCO)c21,3.0,0.14426741,0.23817073,0.30851033,0.30905154,3,0.0275534,0.269354,0.418328,0.28476399999999996,2,0.152073,0.371847,0.328391,0.14769000000000002,1.0
molid4881,COC(=O)C(C(C)=O)C(C)=O,2.0,0.12677883,0.23804756,0.3209913,0.31418237,2,0.123865,0.0417611,0.17494300000000002,0.659431,3,0.19480699999999998,0.193946,0.299561,0.311686,3.0
molid4890,CC(C)OP(=O)(O)Oc1ccccc1,3.0,0.7858172,0.15816008,0.04322171,0.012801061,0,0.19681099999999999,0.296324,0.285961,0.220904,1,0.29386599999999996,0.278005,0.264434,0.163695,0.0
molid4901,CCOP(=S)(OCC)SC(C(=O)OCCF)c1ccccc1,0.0,0.63187546,0.24244708,0.09240183,0.033275615,0,0.884674,0.0985735,0.013036099999999998,0.00371688,0,0.558136,0.27431,0.108379,0.059175099999999994,0.0
molid4914,CC(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,2.0,0.15322499,0.34365588,0.32278806,0.18033105,1,0.48011400000000004,0.322024,0.16298800000000002,0.0348741,0,0.0467088,0.30579,0.393849,0.253652,2.0
molid4965,OC(CBr)C(O)C(O)C(O)CBr,2.0,0.21613647,0.21833466,0.26770920000000004,0.2978197,3,0.9469200000000001,0.0399599,0.00851864,0.00460146,0,0.327316,0.380002,0.20278,0.0899025,1.0
molid4967,Cc1ccc(C(C)C)cc2c(C)ccc1-2,2.0,0.11468147,0.3215518,0.34956864,0.21419822,2,0.0514724,0.350229,0.429284,0.169015,2,0.191415,0.33527399999999996,0.321142,0.15217,1.0
molid4986,Cc1cc(C)c(Cc2cc(C)c(C)cc2C)cc1C,2.0,0.00403978,0.16004208,0.46835044,0.36756772,2,0.00971079,0.179724,0.49692,0.313645,2,0.0871571,0.335187,0.384144,0.193512,2.0
molid4989,CN(Cc1ccc(Cl)cc1Cl)S(N)(=O)=O,2.0,0.33664140000000004,0.32737258,0.22289728,0.11308868,0,0.345724,0.37499,0.253956,0.025330500000000002,1,0.264832,0.334094,0.273389,0.127686,1.0
molid5042,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,2.0,0.1923143,0.24257712,0.28374640000000007,0.2813622,2,0.12156199999999999,0.131688,0.293114,0.453635,3,0.0455844,0.315246,0.40097,0.23819899999999997,2.0
molid5045,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,2.0,0.009091738,0.09339071,0.33070356,0.566814,3,0.0108668,0.07831460000000001,0.33624499999999996,0.574574,3,0.029213599999999996,0.306175,0.404465,0.260146,2.0
molid5049,O=C1CCCCCO1,2.0,0.02830315,0.106221244,0.29355368,0.57192194,3,0.00279885,0.10439100000000001,0.365435,0.527375,3,0.142414,0.282038,0.335523,0.240025,2.0
molid5054,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,2.0,0.040799573,0.25306085,0.40457428,0.30156526,2,0.0493375,0.17993,0.43799399999999994,0.33273800000000003,2,0.04855569999999999,0.3684,0.39934000000000003,0.183704,2.0
molid5059,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,3.0,0.004363527,0.026539585,0.16750358,0.8015933000000001,3,0.0117053,0.062294600000000006,0.312463,0.613537,3,0.085242,0.13330699999999998,0.306674,0.47477700000000006,3.0
molid5073,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,2.0,0.3036143,0.28353995,0.24109639,0.17174946,0,0.46545299999999995,0.208725,0.215998,0.109824,0,0.5015470000000001,0.268399,0.143652,0.08640210000000001,0.0
molid5082,CSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,0.0,0.58648276,0.3136109,0.08416660000000001,0.015739733,0,0.018474900000000002,0.5622739999999999,0.382745,0.0365056,1,0.590571,0.201225,0.12230899999999999,0.0858947,0.0
molid5098,CN(Sc1cc(Cl)ccc1Cl)C(=O)Oc1cccc2c1OC(C)(C)C2,0.0,0.48832864,0.2725008,0.15668279,0.08248772,0,0.936522,0.035380699999999994,0.019513299999999997,0.008583799999999999,0,0.5421779999999999,0.23963600000000002,0.132009,0.08617739999999999,0.0
molid5104,CC1OC1(C)C,2.0,0.094649814,0.24041048,0.33831793,0.32662179999999996,2,0.406681,0.180649,0.24945900000000001,0.163212,0,0.15099400000000002,0.31808600000000004,0.348132,0.182789,2.0
molid5108,CC(C)=CCC(C#N)(CCN1CCOCC1)c1cccc2ccccc12,1.0,0.07961299,0.46296948,0.35431483,0.103102714,1,0.184885,0.4839,0.289976,0.041238699999999996,1,0.18725899999999998,0.363004,0.303696,0.14604,1.0
molid5118,CCN(CC)CCC(CC=C(C)C)(C(N)=O)c1cccc2ccccc12,1.0,0.08012313,0.35196272,0.37428337,0.19363078,2,0.0308501,0.40831,0.483734,0.0771068,2,0.20725700000000002,0.351035,0.29680700000000004,0.144902,1.0
molid5127,C=CCCCCCCCCOC(C)=O,3.0,0.017802778999999998,0.10215613,0.30641037,0.5736306999999999,3,0.145806,0.054932,0.180612,0.6186510000000001,3,0.0896808,0.188263,0.327298,0.394758,3.0
molid5147,CCCc1cc(=O)[nH]c(=S)[nH]1,2.0,0.09419367,0.19023246,0.31322524,0.4023487,3,0.21948299999999998,0.10601400000000001,0.249202,0.42530200000000007,3,0.114444,0.387092,0.386388,0.112077,1.0
molid5151,NNCCc1ccccc1,1.0,0.27681825,0.4701706,0.2060986,0.046912543,1,0.0426568,0.512822,0.40828200000000003,0.0362388,1,0.195306,0.334735,0.325482,0.144476,1.0
molid5154,C[N+](C)(C)CCOC(N)=O,0.0,0.5124816,0.33396378,0.121511616,0.032043025,0,0.12410999999999998,0.413368,0.382508,0.080014,1,0.13281700000000002,0.172398,0.314628,0.380157,3.0
molid5167,CCOP(=S)(Cl)OC(C)C,1.0,0.64544874,0.20797198,0.09736134,0.049217977,0,0.444509,0.41154399999999997,0.12381900000000001,0.0201276,0,0.6422979999999999,0.274566,0.0572995,0.0258368,0.0
molid5171,C=CCC(CC)(CC)C(N)=O,1.0,0.050999377,0.20010598,0.36293259999999994,0.38596204,3,0.00329364,0.0634425,0.30625399999999997,0.6270100000000001,3,0.122603,0.236092,0.342711,0.298594,2.0
molid5173,CC(C)C12C=CC(C)(CC1)OO2,1.0,0.09365807,0.18658589,0.31159508,0.40816098,3,0.105208,0.0676392,0.24214899999999998,0.5850029999999999,3,0.105223,0.32453200000000004,0.38160900000000003,0.188636,2.0
molid5176,CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,2.0,0.049126644000000004,0.32425582,0.40813717,0.21848041,2,0.14130299999999998,0.39145,0.366912,0.100334,1,0.301388,0.294512,0.24716,0.15694,0.0
molid5195,CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,2.0,0.47342510000000004,0.23870772,0.1663971,0.121470094,0,0.904468,0.07893389999999999,0.0136911,0.00290644,0,0.6265229999999999,0.230512,0.0918043,0.0511598,0.0
molid5217,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,1.0,0.016133263999999998,0.16338639,0.38591945,0.43456087,3,0.0386335,0.598583,0.32111799999999996,0.0416648,1,0.014331100000000001,0.0644701,0.24566100000000002,0.6755369999999999,3.0
molid5231,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,2.0,0.11903128,0.27890724,0.3383145,0.26374699999999995,2,0.00773723,0.24342600000000003,0.542022,0.206815,2,0.051025,0.287558,0.377077,0.284341,2.0
molid5252,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,2.0,0.081025764,0.31126976,0.37428775,0.23341675,2,0.19781400000000002,0.190645,0.369521,0.24201999999999999,2,0.171594,0.29036999999999996,0.335933,0.202103,2.0
molid5270,C1CN1P1(N2CC2)=NP(N2CC2)(N2CC2)=NP(N2CC2)(N2CC2)=N1,1.0,0.6804906,0.2213826,0.07396475,0.024162095,0,0.8284040000000001,0.102315,0.0540799,0.0152006,0,0.0857419,0.0918132,0.26513200000000003,0.5573130000000001,3.0
molid5285,CCN(C)c1cc(=O)c2c(ccc3ccccc32)o1,2.0,0.39747506,0.31397876,0.19261026,0.095935866,0,0.15319000000000002,0.413121,0.381862,0.051827599999999995,1,0.226623,0.34627800000000003,0.29036999999999996,0.136729,1.0
molid5310,CCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,3.0,0.17635798,0.36793324,0.3056545,0.15005428,1,0.056713,0.356209,0.425842,0.161236,2,0.115221,0.338704,0.36362300000000003,0.182452,2.0
molid5311,CCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,3.0,0.14132170000000002,0.33346695,0.32908866,0.19612275,1,0.0515637,0.338911,0.42640600000000006,0.183119,2,0.105653,0.30280100000000004,0.372452,0.219094,2.0
molid5312,Cc1ncc(CO)c(CN)c1O,3.0,0.28279087,0.3486344,0.24733543,0.12123936,1,0.0741642,0.5374439999999999,0.349937,0.0384548,1,0.149169,0.33116100000000004,0.35830100000000004,0.161369,2.0
molid5338,CCCCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,2.0,0.11929862,0.33070720000000003,0.34375596,0.20623825,2,0.050738599999999995,0.342593,0.42681,0.179859,2,0.10523800000000001,0.305813,0.37316,0.21578899999999998,2.0
molid5339,CCCOc1ccc(-c2ccc(C#N)cc2)cc1,3.0,0.23587357,0.38331056,0.26737478,0.113441214,1,0.0868072,0.369877,0.42027299999999995,0.12304200000000001,2,0.214885,0.334333,0.302336,0.148446,1.0
molid5344,COc1ccc(Cl)cc1NC(=O)CC(C)=O,2.0,0.064006016,0.24805765,0.37924176,0.30869457,2,0.055174,0.103751,0.287029,0.554045,3,0.09782110000000001,0.356495,0.404028,0.141656,2.0
molid5351,CCCN(CCC)C(=O)SCc1ccccc1,2.0,0.25189355,0.33259028,0.26654804,0.14896812,1,0.00444988,0.185853,0.614174,0.195523,2,0.055885699999999996,0.301266,0.420213,0.222636,2.0
molid5353,Cc1ccccc1C#N,2.0,0.17544734,0.48065785,0.2727116,0.071183175,1,0.070008,0.513318,0.359931,0.056743100000000005,1,0.10853199999999999,0.355985,0.396911,0.138572,2.0
molid5357,Cc1cccc(C)c1NC(=O)CN1CCNCC1,1.0,0.07328373,0.5941084,0.29241833,0.04018955,1,0.13156800000000002,0.480318,0.34447300000000003,0.0436411,1,0.0681579,0.27605599999999997,0.401316,0.25447,2.0
molid5384,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,1.0,0.15104143,0.44556,0.30421278,0.09918581,1,0.0416329,0.451208,0.452661,0.054497500000000004,2,0.17022,0.372583,0.318952,0.138245,1.0
molid5385,Cc1cc(C)nc(Nc2ccccc2)n1,2.0,0.021916294,0.37097725,0.45327613,0.15383042,2,0.0389561,0.373621,0.46898199999999995,0.118441,2,0.054798400000000004,0.305225,0.392557,0.24741999999999997,2.0
molid5421,O=C1C2CC3C1C1(Cl)C(Cl)C4(Cl)C2C3C1(Cl)C4(Cl)Cl,0.0,0.07962798,0.25500435,0.35334447,0.31202322,2,0.0455793,0.26939,0.376292,0.308738,2,,,,,
molid5433,CC(C)c1ccc(CO)cc1,2.0,0.07918935,0.30814636,0.37578693,0.23687744,2,0.033042699999999994,0.262831,0.433775,0.270351,2,0.121402,0.344959,0.382652,0.15098699999999998,2.0
molid5440,CC1CCCCN1CCCOC(=O)c1ccc(OC2CCCCC2)cc1,2.0,0.085080355,0.32712066,0.36931193,0.21848714,2,0.020606299999999998,0.501962,0.42040200000000005,0.0570297,1,0.138167,0.273446,0.347752,0.240635,2.0
molid5445,O=C1CCC2COC1O2,2.0,0.17332363,0.22943039,0.28858259999999997,0.30866343,3,0.00611848,0.160992,0.407411,0.42547799999999997,3,0.16126300000000002,0.328353,0.349446,0.160937,2.0
molid5449,CN(C)C=C1C(=O)N(c2ccccc2)N=C1c1ccccc1,2.0,0.016726622,0.19125396,0.42166117,0.37035826,2,0.027960200000000004,0.46753500000000003,0.43695100000000003,0.0675534,1,0.117501,0.342498,0.354391,0.18561,2.0
molid5452,CCN(CCCl)CCCl,0.0,0.5502571999999999,0.3183353,0.10573925,0.025668269,0,0.808381,0.142646,0.0429571,0.00601604,0,0.28694400000000003,0.406244,0.221723,0.08508919999999999,1.0
molid5453,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,3.0,0.00026607599999999996,0.006039170999999999,0.09300478,0.9006898999999999,3,0.00490986,0.0262779,0.24678000000000003,0.722032,3,0.0145299,0.0390587,0.19785999999999998,0.748551,3.0
molid5469,CCOC(=O)CCC(C)=O,3.0,0.06791607,0.17788431,0.327518,0.4266816,3,0.0655024,0.041011,0.198877,0.694609,3,0.11028299999999999,0.188875,0.324887,0.37595500000000004,3.0
molid5478,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,1.0,0.14533433,0.47062698,0.29839608,0.08564266599999999,1,0.0255377,0.37909499999999996,0.522133,0.0732346,2,0.190941,0.288568,0.31227699999999997,0.20821399999999998,2.0
molid5488,CCCCCOC(=O)CCCCC,3.0,0.004522026,0.04387971400000001,0.22967279,0.7219255,3,0.00243762,0.0392773,0.273793,0.684492,3,0.0837003,0.175493,0.325759,0.415048,3.0
molid5491,CCCCl,2.0,0.24641605,0.33773986,0.26634708,0.1494971,1,0.123223,0.48602399999999996,0.333809,0.056943499999999994,1,0.316596,0.371329,0.215773,0.0963018,1.0
molid5500,CCOC(=O)Cl,1.0,0.53145695,0.28596595,0.13127635,0.05130081,0,0.013706799999999998,0.404531,0.38154,0.200222,1,0.338877,0.410088,0.185807,0.0652285,1.0
molid5501,CC(C)=CC(=O)O,2.0,0.0849369,0.26537153,0.36048782,0.28920376,2,0.0506884,0.0961539,0.29887600000000003,0.554281,3,0.141816,0.281939,0.350951,0.225294,2.0
molid5536,CN(N=O)C1CCCCC1,0.0,0.17485806,0.36405718,0.30521044,0.15587436,1,0.0678399,0.561268,0.345254,0.0256382,1,0.12372899999999999,0.232052,0.330376,0.313842,2.0
molid5542,CCCCN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,2.0,0.34311825,0.28277457,0.22177415,0.15233307,0,0.0387204,0.378659,0.466898,0.115723,2,0.23781300000000002,0.32642,0.289611,0.14615699999999998,1.0
molid5545,CCCCON=O,1.0,0.09248303599999999,0.20458578,0.320659,0.38227209999999995,3,0.029396699999999998,0.549778,0.376458,0.0443671,1,0.134434,0.257499,0.331458,0.276609,2.0
molid5550,C=COC(=O)CCCCC(C)(C)C,3.0,0.018322207,0.08901992,0.28310382,0.609554,3,0.006902199999999999,0.0487849,0.282913,0.6614,3,0.10896199999999999,0.163381,0.316243,0.41141300000000003,3.0
molid5556,CCCCCCCCCCCC(=O)NP(=O)(OC)SC,1.0,0.18311375,0.26852965,0.29502827,0.25332826,2,0.176332,0.44597299999999995,0.274119,0.103576,1,0.46926,0.324962,0.12149000000000001,0.08428780000000001,0.0
molid5557,COP(=O)(NC(=O)CCCCl)SC,0.0,0.72144353,0.20663154,0.057240777,0.014684154,0,0.664254,0.273656,0.048171,0.0139195,0,0.731971,0.207432,0.0423,0.0182969,0.0
molid5569,CCCCOC(=O)CC#N,2.0,0.12541391,0.2572279,0.32623800000000003,0.2911202,2,0.263463,0.403524,0.26198899999999997,0.07102439999999999,1,0.130201,0.21941799999999997,0.32718600000000003,0.323194,2.0
molid5576,O=P(O)(O)CN(CC(O)CN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O,2.0,0.17192873,0.18712814,0.27135295,0.36959013,3,0.516841,0.232723,0.127353,0.123082,0,0.0716177,0.029793700000000003,0.158217,0.740371,3.0
molid5601,OC1(c2ccc(-c3ccccc3)cc2)c2ccccc2C2=NCCN21,1.0,0.23608005,0.5318023000000001,0.19952464,0.03259306,1,0.103148,0.456979,0.372753,0.0671196,1,0.177059,0.334071,0.303626,0.18524300000000002,1.0
molid5608,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,2.0,0.10913338,0.29617396,0.34541320000000003,0.24927942,2,0.09713889999999999,0.646632,0.232377,0.023852099999999998,1,0.18383,0.36205,0.304334,0.149785,1.0
molid5609,CCN(CC)N=O,1.0,0.2500339,0.39529556,0.2526493,0.102021225,1,0.508207,0.313897,0.16306600000000002,0.014829499999999999,0,0.17093599999999998,0.259368,0.319673,0.25002199999999997,2.0
molid5620,COc1ccc(OC)c(C(O)C(C)NC(C)C)c1,2.0,0.07723404,0.24786851,0.36270577,0.31219172,2,0.38458200000000003,0.335041,0.240227,0.040149800000000006,0,0.21723299999999998,0.308235,0.30768,0.166852,1.0
molid5638,CC(c1ccc(Cl)c(Cl)c1)n1nc(N)cc1O,2.0,0.039918225,0.29383004,0.4202581,0.24599372,2,0.050131999999999996,0.578205,0.310283,0.06138,1,0.353579,0.294025,0.23133499999999999,0.12106099999999999,0.0
molid5654,O=S(=O)(c1ccc(NC(C(O)C(O)C(O)C(O)CO)S(=O)(=O)O)cc1)c1ccc(NC(C(O)C(O)C(O)C(O)CO)S(=O)(=O)O)cc1,2.0,0.00163662,0.011747215,0.108133554,0.87848264,3,0.032199900000000004,0.0369036,0.139289,0.791608,3,0.023825400000000004,0.0113401,0.0974275,0.8674069999999999,3.0
molid5681,ClC1=C(Cl)C2(Cl)C3CC(Cl)(Cl)CC3C1(Cl)C2(Cl)Cl,1.0,0.24306352,0.41552928,0.24767014,0.0937371,1,0.302253,0.160347,0.165527,0.371873,3,0.26605999999999996,0.358494,0.244394,0.131052,1.0
molid5693,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)N(C)CCN(C)C(CC)COC(=O)c1cc(OC)c(OC)c(OC)c1,2.0,0.002805337,0.08557273,0.36817467,0.54344726,3,0.056735400000000005,0.17505199999999999,0.383975,0.384237,3,0.24521300000000001,0.202153,0.245127,0.30750700000000003,3.0
molid5700,CC(C(=O)O)c1ccc(-c2cn3ccccc3n2)cc1,1.0,0.22388289999999997,0.47523823,0.24020337,0.060675472,1,0.041471499999999994,0.396865,0.435544,0.12612,2,0.14691600000000002,0.332928,0.339863,0.180294,2.0
molid5704,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,2.0,0.11801004400000001,0.43381143,0.33151326,0.11666527,1,0.297991,0.5291520000000001,0.15502,0.0178376,1,0.18341500000000002,0.369769,0.315205,0.13161199999999998,1.0
molid5709,O=C(C(O)NNCc1ccccc1)C(O)C(O)CO,3.0,0.13333967,0.21527329,0.30324516,0.34814190000000006,3,0.04512619999999999,0.435126,0.45248299999999997,0.0672654,2,0.0699299,0.201685,0.379888,0.348497,2.0
molid5716,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.0,0.29578388,0.14049867,0.1964925,0.36722493,3,0.09468939999999999,0.0712432,0.223386,0.610681,3,0.10900699999999999,0.09375139999999998,0.245173,0.5520689999999999,3.0
molid5718,CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)cc1,3.0,0.039414577,0.16092624,0.34659073,0.45306840000000004,3,0.0175975,0.18266,0.479202,0.32054099999999996,2,0.12233699999999999,0.32055,0.349527,0.20758600000000002,2.0
molid5719,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,2.0,0.449633,0.3557225,0.14953664,0.045107823,0,0.756371,0.20330299999999998,0.0320536,0.00827213,0,0.7334470000000001,0.208447,0.0409362,0.0171696,0.0
molid5731,NC(CC(=O)O)C(=O)O,3.0,0.026635556,0.13285965,0.33736503,0.5031398,3,0.032214599999999996,0.08780039999999999,0.28949899999999995,0.590486,3,0.175043,0.201824,0.308811,0.314322,3.0
molid5732,NC(CSSCC(N)C(=O)O)C(=O)O,3.0,0.05107835,0.13933738,0.31156737,0.49801698,3,0.920012,0.0589515,0.0145643,0.00647199,0,0.276882,0.35176799999999997,0.24640900000000002,0.12494200000000001,1.0
molid5739,CNc1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,1.0,0.13353303,0.31180844,0.33273070000000005,0.22192784,2,0.00906734,0.23675900000000002,0.463196,0.290978,2,0.16281600000000002,0.363555,0.318356,0.155273,1.0
molid5750,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,3.0,0.0036775759999999997,0.040841643,0.22833656,0.72714424,3,0.020616299999999997,0.166225,0.451416,0.361743,2,0.07125880000000001,0.204855,0.35396700000000003,0.369919,3.0
molid5765,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCCC(=O)c1ccc(F)cc1,2.0,0.24879310000000002,0.43288230000000005,0.24171550000000003,0.07660899,1,0.338592,0.27666599999999997,0.257966,0.126776,0,0.0749587,0.319527,0.40360300000000005,0.20191199999999998,2.0
molid5784,CCOC(=O)c1c(C)cc2c(CO)n[nH]c(=O)c2c1C,2.0,0.14135171,0.21475719,0.30196208,0.34192905,3,0.0571827,0.149204,0.394783,0.398831,3,0.189645,0.342978,0.310907,0.15647,1.0
molid5799,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,2.0,0.10139302,0.5294933000000001,0.30495143,0.0641623,1,0.032423900000000005,0.463819,0.439671,0.06408580000000001,1,0.104743,0.323816,0.33505100000000004,0.236391,2.0
molid5810,CCCCCCCCCCCCCCCC(=O)O,3.0,0.007988120999999999,0.08500172,0.31223979999999996,0.5947704,3,0.0933428,0.088156,0.24835100000000002,0.57015,3,0.0393623,0.13508900000000001,0.312896,0.512653,3.0
molid5870,ClCCN1CCCC(C(c2ccccc2)c2ccccc2)C1,2.0,0.23630990000000002,0.49047703,0.22382389,0.049389224,1,0.0740741,0.44642600000000005,0.425145,0.054354599999999996,1,0.331796,0.366938,0.209893,0.0913737,1.0
molid5877,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,3.0,0.10321143,0.5720969,0.27518165,0.049510077,1,0.0032718000000000005,0.20791199999999999,0.46301400000000004,0.325803,2,0.0806288,0.383422,0.38664,0.149309,2.0
molid5889,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,2.0,0.06537534,0.2491896,0.3718265,0.31360853,2,0.00579929,0.08178200000000001,0.333383,0.579036,3,0.12441400000000001,0.32559499999999997,0.37309499999999995,0.176896,2.0
molid5893,Cc1ccc2c(c1)C1CN(CCCC(=O)c3ccc(F)cc3)CCC1N2,2.0,0.1935943,0.52503073,0.23574604,0.045628935,1,0.0178731,0.32155300000000003,0.474492,0.186082,2,0.114633,0.364298,0.351577,0.169493,1.0
molid5896,CCNC(=O)NC(=O)C(C#N)=NOC,2.0,0.75571984,0.17592533,0.052110773,0.016244072,0,0.162313,0.353325,0.338652,0.14570999999999998,1,0.108037,0.294925,0.377335,0.219703,2.0
molid5902,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,1.0,0.21098724,0.54095006,0.21259831,0.03546441,1,0.548261,0.24567199999999997,0.167152,0.0389148,0,0.08197489999999999,0.343607,0.389065,0.185353,2.0
molid5908,OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O,3.0,0.06603337,0.21169563,0.35106940000000003,0.37120163,3,0.0126259,0.18768800000000002,0.47438400000000003,0.325303,2,0.187161,0.322236,0.323081,0.167522,2.0
molid5917,CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](C)(C)C,1.0,0.2044317,0.27213740000000003,0.28251013,0.24092083,2,0.00195215,0.07833480000000001,0.309553,0.61016,3,0.0665956,0.10345499999999999,0.262606,0.567343,3.0
molid5924,NNC(=O)C(N)CS,2.0,0.46619803,0.30923122,0.15778975,0.06678099,0,0.408236,0.312983,0.219284,0.059496400000000005,0,0.178586,0.387472,0.316363,0.117579,1.0
molid5925,Clc1cc(Cl)cc(C2(CC(Cl)(Cl)Cl)CO2)c1,2.0,0.2808743,0.35186097,0.24581,0.12145473,1,0.18140799999999999,0.22468400000000002,0.271171,0.322737,3,0.401473,0.300775,0.196193,0.10156,0.0
molid5949,CC1CC(OC(=O)C(Oc2ccc(Cl)cc2)C(C)C)CC(C)(C)C1,3.0,0.05084508,0.15768382,0.32904708,0.46242398,3,0.0148535,0.177109,0.47136999999999996,0.336667,2,0.114052,0.26322199999999996,0.353819,0.268907,2.0
molid5984,O=c1c2cccnc2oc2c(Cl)cc(-c3nn[nH]n3)cc12,3.0,0.131622,0.5679338,0.2568904,0.043553777,1,0.0277586,0.30142399999999997,0.42974300000000004,0.241075,2,0.0371478,0.260966,0.39152800000000004,0.310357,2.0
molid5986,Oc1ccc(N=Cc2ccccc2)cc1,2.0,0.075089976,0.23756954,0.3604027,0.32693776,2,0.00831558,0.229147,0.534958,0.22758,2,0.0250668,0.285198,0.42166899999999996,0.26806599999999997,2.0
molid5992,CC(C)COC(=O)CC(C)C,3.0,0.020572761000000002,0.09050036,0.28329414,0.6056326999999999,3,0.010369499999999999,0.0494671,0.323881,0.616283,3,0.0827843,0.154722,0.320331,0.442162,3.0
molid6016,O=C(O)c1cccnc1,2.0,0.033611726,0.23498166,0.40820152,0.32320514,2,0.021737799999999998,0.150404,0.434721,0.393137,2,0.162689,0.350481,0.351635,0.135195,2.0
molid6049,CC(CC1CCCCC1)NCCC(c1ccccc1)c1ccccc1,2.0,0.17296585,0.36640695,0.3059909,0.15463632,1,0.0234816,0.34981599999999996,0.479318,0.147385,2,0.0772812,0.299227,0.37652399999999997,0.246968,2.0
molid6057,CCC1(c2cccc(O)c2)CCCCN(C)C1,2.0,0.44290504,0.39845696,0.13211441,0.026523663,0,0.203497,0.434838,0.313833,0.0478314,1,0.203852,0.33574499999999996,0.31813,0.142273,1.0
molid6100,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,2.0,0.029860126,0.16129526,0.35635912,0.45248549999999993,3,0.101214,0.501949,0.338338,0.0584991,1,0.068645,0.156174,0.30659400000000003,0.468587,3.0
molid6104,CNC(N)=S,0.0,0.71268857,0.21297854,0.059176803,0.015156122,0,0.281139,0.511606,0.174731,0.032524700000000004,1,0.44771099999999997,0.308087,0.158532,0.08566950000000001,0.0
molid6116,CCCC(=O)NC(C)C(=O)O,2.0,0.051158745,0.17877911,0.34695384,0.42310829999999994,3,0.048554599999999996,0.0689824,0.275776,0.606687,3,0.128644,0.16606300000000002,0.313868,0.391426,3.0
molid6130,OCCS,1.0,0.28717795,0.31952098,0.24670389999999998,0.14659715,1,0.17514000000000002,0.581257,0.202398,0.0412046,1,0.283873,0.397131,0.228533,0.09046239999999998,1.0
molid6158,C=C[Si](C)(C)O[Si](O[Si](C)(C)C=C)(O[Si](C)(C)C=C)O[Si](C)(C)C=C,3.0,0.13069792,0.28821823,0.33344576,0.24763814,2,0.005178,0.014605000000000002,0.195853,0.7843640000000001,3,0.218169,0.157883,0.272559,0.351389,3.0
molid6163,NCC1(CC(=O)O)CCCCC1,2.0,0.037560802000000004,0.16857773,0.3567962,0.43706527,3,0.0140592,0.21059299999999997,0.496593,0.278754,2,0.12467400000000001,0.22465700000000002,0.334728,0.31594,2.0
molid6190,O=P1(N(CCCl)CCCl)NCCCO1,1.0,0.71038723,0.21558470000000002,0.05934911599999999,0.014678961,0,0.897489,0.0796967,0.0165551,0.00625877,0,0.297577,0.33969099999999997,0.24175300000000002,0.120979,1.0
